c s2M s2V K m u N T kf km
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9000 0.4849 0.0194
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9500 0.4844 0.018
0.1 0.1 0.01 100 0 0.35938136638046275 1000 10000 0.476 0.0069
0.1 0.1 0.01 100 0 0.35938136638046275 1000 500 0.3243 0.1484
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1000 0.3501 0.1318
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1500 0.3593 0.0915
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2000 0.4165 0.0776
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2500 0.4234 0.0653
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3000 0.4452 0.047
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3500 0.4523 0.0696
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4000 0.4662 0.0861
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4500 0.4558 0.0535
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5000 0.4481 0.0255
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5500 0.4472 0.0201
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6000 0.4514 0.0206
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6500 0.4577 0.0198
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7000 0.4482 0.0254
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7500 0.4306 0.0189
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8000 0.4328 0.0148
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8500 0.4509 0.0142
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9000 0.4556 0.0141
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9500 0.4591 0.0126
0.1 0.1 0.01 100 0 0.35938136638046275 1000 10000 0.4741 0.0205
0.1 0.1 0.01 100 0 0.35938136638046275 1000 500 0.3631 0.215
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1000 0.4126 0.1444
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1500 0.4211 0.1057
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2000 0.4316 0.1098
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2500 0.4442 0.0584
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3000 0.4604 0.0278
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3500 0.4664 0.0202
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4000 0.4703 0.0123
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4500 0.4797 0.0163
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5000 0.4816 0.022
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5500 0.4822 0.0113
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6000 0.4821 0.0336
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6500 0.4884 0.0165
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7000 0.4807 0.0099
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7500 0.491 0.0027
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8000 0.4923 0.0025
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8500 0.4878 0.0046
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9000 0.4904 0.0031
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9500 0.4909 0.004
0.1 0.1 0.01 100 0 0.35938136638046275 1000 10000 0.4891 0.0026
0.1 0.1 0.01 100 0 0.35938136638046275 1000 500 0.2345 0.2231
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1000 0.3145 0.2139
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1500 0.3315 0.1736
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2000 0.337 0.1747
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2500 0.3445 0.1321
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3000 0.3802 0.0983
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3500 0.3918 0.0821
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4000 0.4007 0.0775
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4500 0.3986 0.0745
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5000 0.437 0.0323
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5500 0.4578 0.0155
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6000 0.4671 0.0118
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6500 0.4608 0.0131
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7000 0.4595 0.0171
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7500 0.4769 0.0067
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8000 0.4809 0.0062
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8500 0.4847 0.0075
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9000 0.4886 0.0049
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9500 0.4919 0.008
0.1 0.1 0.01 100 0 0.35938136638046275 1000 10000 0.4898 0.0117
0.1 0.1 0.01 100 0 0.35938136638046275 1000 500 0.3322 0.2283
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1000 0.3519 0.1766
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1500 0.3882 0.1191
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2000 0.4341 0.1074
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2500 0.4581 0.081
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3000 0.4633 0.072
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3500 0.4604 0.044
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4000 0.472 0.0503
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4500 0.4758 0.0317
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5000 0.4752 0.042
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5500 0.469 0.0257
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6000 0.4719 0.0434
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6500 0.4741 0.0256
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7000 0.4719 0.0138
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7500 0.472 0.0165
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8000 0.4825 0.0142
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8500 0.4849 0.0113
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9000 0.4848 0.0059
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9500 0.4812 0.0051
0.1 0.1 0.01 100 0 0.35938136638046275 1000 10000 0.4896 0.0053
0.1 0.1 0.01 100 0 0.35938136638046275 1000 500 0.3065 0.2381
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1000 0.3889 0.1579
0.1 0.1 0.01 100 0 0.35938136638046275 1000 1500 0.4384 0.1463
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2000 0.4644 0.104
0.1 0.1 0.01 100 0 0.35938136638046275 1000 2500 0.4408 0.0852
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3000 0.4432 0.0848
0.1 0.1 0.01 100 0 0.35938136638046275 1000 3500 0.4547 0.0803
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4000 0.4744 0.0702
0.1 0.1 0.01 100 0 0.35938136638046275 1000 4500 0.4735 0.0763
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5000 0.4799 0.0592
0.1 0.1 0.01 100 0 0.35938136638046275 1000 5500 0.4885 0.0584
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6000 0.4911 0.0366
0.1 0.1 0.01 100 0 0.35938136638046275 1000 6500 0.4875 0.0294
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7000 0.4876 0.0276
0.1 0.1 0.01 100 0 0.35938136638046275 1000 7500 0.4828 0.0199
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8000 0.4878 0.027
0.1 0.1 0.01 100 0 0.35938136638046275 1000 8500 0.4887 0.023
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9000 0.4839 0.0178
0.1 0.1 0.01 100 0 0.35938136638046275 1000 9500 0.4903 0.0212
0.1 0.1 0.01 100 0 0.35938136638046275 1000 10000 0.4888 0.0266
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.2956 0.2562
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3775 0.184
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3751 0.1382
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4254 0.0906
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4364 0.0971
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4632 0.0993
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4719 0.0711
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4799 0.0932
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4708 0.0848
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.454 0.082
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.462 0.0513
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4714 0.0308
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4814 0.0408
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4844 0.0296
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4886 0.029
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4906 0.0261
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4909 0.0371
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4832 0.0263
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.479 0.0299
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4744 0.0205
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.2978 0.261
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3411 0.2241
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3715 0.1559
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.3851 0.0945
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4106 0.0807
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4213 0.0816
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.442 0.0753
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4404 0.0742
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4482 0.0647
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4485 0.0447
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4272 0.0515
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.434 0.0506
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4571 0.0578
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4635 0.0745
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4698 0.0878
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.47 0.073
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4727 0.0696
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4739 0.0385
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4725 0.0452
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4644 0.0332
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.3471 0.2695
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3594 0.2459
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.4077 0.2025
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4409 0.165
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4408 0.1685
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.465 0.1729
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.451 0.1277
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4683 0.1284
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.478 0.1029
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4859 0.0591
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4891 0.0643
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4887 0.0563
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4849 0.0749
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.484 0.0737
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4853 0.0682
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4777 0.0625
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4829 0.0634
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4791 0.0657
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4678 0.0489
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4778 0.0157
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.3247 0.2431
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3489 0.2562
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.4094 0.2075
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4438 0.2099
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4475 0.2095
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4335 0.1683
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4498 0.1634
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4383 0.1319
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4373 0.1166
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4471 0.1012
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.455 0.0617
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4646 0.0397
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4679 0.0388
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.464 0.055
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4712 0.0445
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.476 0.0325
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.481 0.0183
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4828 0.017
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4884 0.0187
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4879 0.0128
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.2783 0.2623
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.2501 0.2457
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.2851 0.2297
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.3409 0.1901
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.3227 0.1254
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.3262 0.1018
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.3194 0.126
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.3285 0.1351
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.3393 0.121
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.3976 0.0856
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.3896 0.0622
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4073 0.0703
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4224 0.0601
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4418 0.0629
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4488 0.0838
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4634 0.0774
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4706 0.0497
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4742 0.0182
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4862 0.0173
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4766 0.0096
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.289 0.2511
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3531 0.231
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3844 0.2139
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4062 0.1602
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4077 0.156
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4196 0.1388
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4368 0.134
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4388 0.1214
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4353 0.1092
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4372 0.0948
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4431 0.1099
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.461 0.0829
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.463 0.1053
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4689 0.0607
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4749 0.08
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4699 0.0861
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4743 0.1007
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4731 0.0623
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.479 0.0701
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4781 0.0414
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.3256 0.2891
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3383 0.2291
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3748 0.1812
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.395 0.1784
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4415 0.1982
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4604 0.1479
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.468 0.1468
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4716 0.0672
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4755 0.0785
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4893 0.0752
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4896 0.1067
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4966 0.0886
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4939 0.0436
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4958 0.0497
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4967 0.0713
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4968 0.0728
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4966 0.0736
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4962 0.0381
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4936 0.023
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4943 0.0276
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.3341 0.2892
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.344 0.2286
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3659 0.1837
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4129 0.1739
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4283 0.1805
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4491 0.1328
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4715 0.0893
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4798 0.0722
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4863 0.0812
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4841 0.0846
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4862 0.0466
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4817 0.0504
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4746 0.0436
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4797 0.0474
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4845 0.0482
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4836 0.0399
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4752 0.0405
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4859 0.0643
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4829 0.0503
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4842 0.0349
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.2714 0.2702
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3552 0.2207
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3779 0.2156
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.427 0.1645
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4576 0.1884
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4716 0.1198
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4812 0.0784
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4852 0.0591
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4803 0.0588
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4832 0.0647
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4688 0.0285
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4766 0.0365
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4771 0.0322
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4826 0.0314
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4863 0.0106
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4836 0.0129
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4756 0.0144
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4738 0.0154
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.483 0.0116
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.49 0.0127
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.276 0.2525
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3182 0.1911
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3796 0.1738
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4138 0.2278
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4432 0.2096
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4562 0.1711
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4591 0.1449
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4657 0.1246
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.477 0.0904
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4776 0.0791
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4724 0.0612
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4773 0.0523
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.475 0.0687
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4843 0.0712
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4889 0.0558
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4891 0.0615
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4877 0.0793
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4863 0.0535
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4866 0.0285
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4861 0.0341
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.2966 0.2995
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3229 0.2323
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3949 0.2359
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4034 0.2342
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4331 0.2009
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.4367 0.1562
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4306 0.1437
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.4476 0.0935
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4417 0.0889
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4557 0.064
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4417 0.0721
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4506 0.0401
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4512 0.0231
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.46 0.0351
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4688 0.0201
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4617 0.0293
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4689 0.0509
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4708 0.0524
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4699 0.0333
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4758 0.0127
0.1 0.1 0.01 100 0 0.4641588833612779 1000 500 0.3066 0.262
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1000 0.3337 0.1735
0.1 0.1 0.01 100 0 0.4641588833612779 1000 1500 0.3871 0.1238
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2000 0.4105 0.1295
0.1 0.1 0.01 100 0 0.4641588833612779 1000 2500 0.4319 0.1386
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3000 0.442 0.1096
0.1 0.1 0.01 100 0 0.4641588833612779 1000 3500 0.4548 0.0774
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4000 0.452 0.0708
0.1 0.1 0.01 100 0 0.4641588833612779 1000 4500 0.4572 0.0793
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5000 0.4671 0.0503
0.1 0.1 0.01 100 0 0.4641588833612779 1000 5500 0.4697 0.0234
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6000 0.4722 0.0402
0.1 0.1 0.01 100 0 0.4641588833612779 1000 6500 0.4764 0.0312
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7000 0.4813 0.0415
0.1 0.1 0.01 100 0 0.4641588833612779 1000 7500 0.4769 0.0486
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8000 0.4676 0.0362
0.1 0.1 0.01 100 0 0.4641588833612779 1000 8500 0.4745 0.0251
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9000 0.4746 0.0168
0.1 0.1 0.01 100 0 0.4641588833612779 1000 9500 0.4777 0.0115
0.1 0.1 0.01 100 0 0.4641588833612779 1000 10000 0.4756 0.0127
